sig_id	canonical_smiles
CPC015_MCF7_24H:BRD-A37817666-001-02-2:10	CC(=C)[C@H]1[C@H]2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@@]53C
PBIOA018_MCF7_24H:B13	CC(=C/C(=O)Nc1ccccc1C(O)=O)c1ccc2ccccc2c1
REP.A019_MCF7_24H:M07	CC(=C/c1ccc(cc1)C(O)=O)c1ccc2c(c1)C(C)(C)CCC2(C)C
CPC005_MCF7_24H:BRD-A83431637-001-01-3:10	CC(=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C)C
CPC015_MCF7_24H:BRD-K28168037-001-01-3:10	CC(=CC=CC(=CC(=O)Nc1ccc(O)cc1)C)C=CC2=C(C)CCCC2(C)C
MUC.CP004_MCF7_24H:BRD-K06926592-001-01-7:10	CC(=CC=CC(=CC(=O)O)C)C=CC1=C(C)CCCC1(C)C
CPC014_MCF7_24H:BRD-K75181824-001-03-1:10	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CSC[C@H](NC(=O)C)C(=O)O)/C)/C)/C)C
CPC014_MCF7_24H:BRD-K24656285-001-03-6:10	CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C
CPC018_MCF7_24H:BRD-K63089472-001-03-5:10	CC(=CCC/C(=C/CC/C(=C/CSCC(=O)O)/C)/C)C
CPC016_MCF7_24H:BRD-K96402602-001-01-8:10	CC(=CCC/C(=C/CC/C(=C/CSc1nc[nH]n1)/C)/C)C
CPC018_MCF7_24H:BRD-K85013741-001-05-9:10	CC(=CCC/C(=C/COc1ccc2ccc(=O)oc2c1)/C)C
CPC017_MCF7_24H:BRD-A65550283-001-01-9:10	CC(=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C3CCC4(C)C3C(O)CC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8O)C(C)(C)C6CCC54C)C
CPC018_MCF7_24H:BRD-K26429091-051-01-9:10	CC(=CCCN1CCC(CC1)NC(=O)[C@@](O)(C2CCCC2)c3ccccc3)C
CPC013_MCF7_24H:BRD-K18163752-001-01-9:10	CC(=CCN([C@H](CO)c1ccccc1)C(=O)C#Cc2ccccc2)C
CPC014_MCF7_24H:BRD-K13927029-001-01-9:10	CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
CPC018_MCF7_24H:BRD-K07117950-001-02-6:10	CC(=CCOc1c2occc2cc3ccc(=O)oc13)C
LJP008_MCF7_24H:N13	CC(=CC[C@@H](C[C@]12C[C@H](C([C@](C1=O)(C(=O)C(=C(C3=CC(=C(C=C3)O)O)O)C2=O)CC=C(C)C)(C)C)C=C(C)C)C(=C)C)C
CPC017_MCF7_24H:BRD-K68246049-001-01-4:10	CC(=Cc1ccc(cc1)C(=O)O)c2ccc3c(c2)C(C)(C)CCC3(C)C
CPC010_MCF7_24H:BRD-K82034465-001-03-7:10	CC(=Cc1ccccc1)C=C1SC(=S)N(CCCC(=O)Nc2ccc(C(O)=O)c(O)c2)C1=O
CPC007_MCF7_24H:BRD-K54018158-001-02-8:10	CC(=Cc1ccccc1)C=C1SC(=S)N(CCCC(=O)Nc2ccc(cc2)C(O)=O)C1=O
CPC007_MCF7_24H:BRD-K35100517-001-03-2:10	CC(=NOC(=O)C1CCCCC1)c1nccs1
CPC010_MCF7_24H:BRD-K04363266-001-06-9:10	CC(=NOC(=O)c1ccc(Cl)cc1)c2nccs2
CPC007_MCF7_24H:BRD-K10355322-001-06-9:10	CC(=NOC(=O)c1ccc(F)cc1)c2nccs2
CPC010_MCF7_24H:BRD-K15440898-001-02-7:10	CC(=NOC(=O)c1ccc(I)cc1)c1nccs1
LKCP002_MCF7_24H:D16	CC(=O)C(C#N)C(=O)Nc1cc(Br)ccc1Br
ERAM001_MCF7_24H:BRD-A42699921:10	CC(=O)C(C#N)C(=O)Nc1ccc(cc1)C(F)(F)F
CPC007_MCF7_24H:BRD-K05153001-001-05-5:10	CC(=O)C(C(=O)C)c1c(Cl)c(O)c(O)c2c(coc12)C(=O)c3ccccc3
CPC005_MCF7_24H:BRD-A26787626-001-02-9:10	CC(=O)C1C(=O)C2C3C(Cc4cccc5[nH]cc3c45)C(C)(C)N2C1=O
CPC016_MCF7_24H:BRD-A10420615-001-03-6:10	CC(=O)C1C(=O)[C@@H]2[C@@H]3[C@@H](Cc4cccc5[nH]cc3c45)C(C)(C)N2C1=O
CPC014_MCF7_24H:BRD-A38878059-001-01-0:10	CC(=O)C1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
REP.A026_MCF7_24H:O13	CC(=O)CC(c1ccc(cc1)[N+]([O-])=O)c1c(O)c2ccccc2oc1=O
CPD002_MCF7_24H:BRD-A24514565-001-06-3:10	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
LKCP002_MCF7_24H:G01	CC(=O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O
CPC011_MCF7_24H:BRD-K66818636-001-04-5:10	CC(=O)CCCCn1cnc2n(C)c(=O)n(C)c(=O)c12
CPC014_MCF7_24H:BRD-K25991148-001-01-7:10	CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
CPD003_MCF7_24H:I17	CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
CPD002_MCF7_24H:BRD-A60217728-001-08-8:10	CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
CPC015_MCF7_24H:BRD-K45117373-001-01-1:10	CC(=O)N(O)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N
CPC015_MCF7_24H:BRD-K42679050-001-01-3:10	CC(=O)N(OCc1ccccc1)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N
PBIOA014_MCF7_24H:D01	CC(=O)N/N=C(C)/c1ccc(NC(=O)C2CC2)cc1
CPC013_MCF7_24H:BRD-K89843224-001-01-0:10	CC(=O)N1C(=N)S/C(=C/c2cc3ccc(C)cc3nc2O)/C1=O
REP.A012_MCF7_24H:D01	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(N)=O
CPC009_MCF7_24H:BRD-K82312777-001-03-0:10	CC(=O)N1CCN(CC1)c1cc(nc2cc(nn12)-c1cccc(Cl)c1)-c1ccccc1
CPC009_MCF7_24H:BRD-K08325710-001-01-7:10	CC(=O)N1CCN(CC1)c1cc(nc2cc(nn12)-c1ccccc1)-c1ccco1
REP.A014_MCF7_24H:L19	CC(=O)N1CCN(CC1)c1ccc(OCC2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1
CPC011_MCF7_24H:BRD-K29113274-001-20-0:10	CC(=O)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1
CPC008_MCF7_24H:BRD-K28362289-001-06-6:10	CC(=O)N1CCN(CC1)c2ccc(N)cc2
CPC008_MCF7_24H:BRD-K47324077-001-05-1:10	CC(=O)N1CCN(CC1)c2ccc(NCc3ccc(Br)o3)cc2
CPC008_MCF7_24H:BRD-K96740880-001-05-5:10	CC(=O)N1CCN(CC1)c2ccc(NCc3cccc(C)c3)cc2
CPC008_MCF7_24H:BRD-K44417704-001-04-0:10	CC(=O)N1CCN(CC1)c2ccc(NCc3ccco3)cc2
CPC020_MCF7_24H:BRD-A76019558-001-02-8:10	CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
MUC.CP008_MCF7_24H:I13	CC(=O)N1CCN(CCOc2ccc(cc2)C2CCN(CC2)C2=Nn3c(CC2)nnc3C(F)(F)F)CC1
CPC018_MCF7_24H:BRD-K97019106-005-01-1:10	CC(=O)N1CC[N+](C)(C)CC1
DOSBIO002_MCF7_24H:BRD-K32301393:10.2919	CC(=O)N1[C@@H](CO)[C@@H]([C@@H]1CNC(=O)CN1CCOCC1)c1ccccc1
REP.A010_MCF7_24H:G19	CC(=O)N=c1sc(nn1C)S(N)(=O)=O
CPC007_MCF7_24H:BRD-A43126523-001-06-4:10	CC(=O)NC(C1CC1)c2cc(Cl)c3cccnc3c2O
CPC016_MCF7_24H:BRD-A96882008-001-01-3:10	CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OCc3cc(cc(c3)C(F)(F)F)C(F)(F)F
CPC007_MCF7_24H:BRD-A54194844-001-02-9:10	CC(=O)NC(c1ccco1)c1cc(Cl)c2cccnc2c1O
CPC010_MCF7_24H:BRD-A54632525-001-03-2:10	CC(=O)NC(c1cccs1)c1cc(Br)c2cccnc2c1O
CPC007_MCF7_24H:BRD-A24021119-001-06-0:10	CC(=O)NC(c1cccs1)c2cc(F)c3cccnc3c2O
CPC014_MCF7_24H:BRD-A67748489-001-06-8:10	CC(=O)NC1=NN(C(C)=O)C(C)(S1)c1ccccc1
CPD002_MCF7_24H:BRD-A57957888-001-05-6:10	CC(=O)NC1CCSC1=O
REP.A022_MCF7_24H:E01	CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(c(NC4CCC4)n3)C(F)(F)F)ccc21
REP.A022_MCF7_24H:J07	CC(=O)NCCCCCC(O)=O
CPC011_MCF7_24H:BRD-K04710043-001-14-5:10	CC(=O)NCCCCCCNC(=O)C
CPC012_MCF7_24H:BRD-K24031526-001-01-5:10	CC(=O)NCCCC[C@@H]1NC(=O)[C@@H]2C[C@@H]([C@@H](N2C1=O)c3ccc(O)cc3)C(=O)NCCCC[N+](C)(C)C
CPC010_MCF7_24H:BRD-K71029018-001-02-4:10	CC(=O)NCCCNC(=S)NCCCN(Cc1ccc(Cl)cc1)c1ccc(Br)cn1
CPC018_MCF7_24H:BRD-M41783010-238-01-9:10	CC(=O)NCCCS(O)(=O)=O
CPC017_MCF7_24H:BRD-K67013324-001-01-5:10	CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12
CPC018_MCF7_24H:BRD-K73700643-001-04-7:10	CC(=O)NCCc1c[nH]c2ccccc12
CPC012_MCF7_24H:BRD-K22828899-001-01-5:10	CC(=O)NC[C@@H]1C[C@H](CN1)NS(=O)(=O)c1cccc2cncc(C)c12
REP.A019_MCF7_24H:H07	CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(N2CCN(CC2)C(=O)CO)c(F)c1
CPC013_MCF7_24H:BRD-K66876909-001-04-3:10	CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(N2CCOCC2)c(F)c1
REP.A021_MCF7_24H:K01	CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(c(F)c1)-c1ccc(CNCc2cnn[nH]2)cc1
CPC010_MCF7_24H:BRD-K53445087-001-03-8:10	CC(=O)NN=C(C)c1ccc(NC(=O)C2CC2)cc1
CPC005_MCF7_24H:BRD-K52512893-001-03-0:10	CC(=O)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc12
CPC020_MCF7_24H:BRD-K21520694-001-17-2:10	CC(=O)NS(=O)(=O)c1ccc(N)cc1
CPD003_MCF7_24H:L04	CC(=O)N[C@@H](CC(=O)N[C@H](CCC(=O)O)C(=O)O)C(=O)O
CPD003_MCF7_24H:C01	CC(=O)N[C@@H](CS)C(O)=O
CPC014_MCF7_24H:BRD-K79437791-001-03-2:10	CC(=O)N[C@@H](CSCC=C(/C)CCC=C(/C)CCC=C(C)C)C(O)=O
PCLB001_MCF7_24H:G01	CC(=O)N[C@@H]1CC=CCCC(=O)N[C@@H](COC1=O)c1ccc(F)cc1
PCLB001_MCF7_24H:E17	CC(=O)N[C@@H]1CC=CCCC(=O)N[C@@H](COC1=O)c1ccccc1
PCLB001_MCF7_24H:K19	CC(=O)N[C@@H]1CC=CCCCOC(=O)[C@@H]2CCCN2C1=O
REP.A018_MCF7_24H:O13	CC(=O)N[C@H](CS)C(O)=O
HDAC002_MCF7_24H:BRD-K85133207-001-01-1:10	CC(=O)N[C@H]1C[C@H](C1)C(=O)Nc1cc(ccc1N)-c1ccc(F)cc1
CPC007_MCF7_24H:BRD-K84855052-001-04-0:10	CC(=O)Nc1c(C#N)c(c(C#N)c(=O)n1c2ccc(C)cc2)c3ccccc3
CPC008_MCF7_24H:BRD-K35035132-001-05-0:10	CC(=O)Nc1ccc(/C=C/c2noc(n2)c3ccccc3O)cc1
CPC012_MCF7_24H:BRD-K49403449-001-01-1:10	CC(=O)Nc1ccc(/C=N/NC(=O)CC2CCCCC2)cc1
REP.A009_MCF7_24H:M13	CC(=O)Nc1ccc(CC(O)=O)cc1
PCL001_MCF7_24H:BRD-K10361096:10	CC(=O)Nc1ccc(CNc2ncnc3ccc(cc23)c4c(C)noc4C)cc1
CPC010_MCF7_24H:BRD-K96213252-001-04-6:10	CC(=O)Nc1ccc(NC(=O)c2ccccc2Br)cc1
CPC014_MCF7_24H:BRD-K05977823-001-01-2:10	CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1
CPC013_MCF7_24H:BRD-K16925374-001-01-1:10	CC(=O)Nc1ccc(NS(=O)(=O)C)cc1
REP.A013_MCF7_24H:J19	CC(=O)Nc1ccc(O)cc1
CPC013_MCF7_24H:BRD-K82164249-001-01-9:10	CC(=O)Nc1ccc(OC[C@](C)(O)C(=O)Nc2ccc(c(c2)C(F)(F)F)[N+]([O-])=O)cc1
CPC012_MCF7_24H:BRD-K14842454-001-01-3:10	CC(=O)Nc1ccc(cc1)/C(=N/NC(=O)C2CCCC2)/C
REP.A005_MCF7_24H:N13	CC(=O)Nc1ccc(cc1)C(=O)NC(C)(C)C
HDAC001_MCF7_24H:BRD-K29313308-001-01-6:10	CC(=O)Nc1ccc(cc1)C(=O)Nc1ccc(F)cc1N
HDAC002_MCF7_24H:BRD-K52313696-001-01-6:10	CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N
PCLB003_MCF7_24H:BRD-K04466929-001-05-1:10	CC(=O)Nc1ccc(cc1)C(=O)Nc2cc(ccc2N)c3cccs3
HDAC001_MCF7_24H:BRD-K64024097-001-02-8:10	CC(=O)Nc1ccc(cc1)C(=O)Nc2ccc(C)cc2N
CPC007_MCF7_24H:BRD-K07790824-001-03-2:10	CC(=O)Nc1ccc(cc1)C(C)=NNC(=O)C1CCCC1
CPC010_MCF7_24H:BRD-K96194181-001-02-8:10	CC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccc(cc1)C(C)=O
CPC008_MCF7_24H:BRD-K87547250-001-03-2:10	CC(=O)Nc1ccc2c(c1)sn(-c1ccccc1)c2=O
CPC009_MCF7_24H:BRD-K92559570-001-03-3:10	CC(=O)Nc1ccc2sn(-c3ccccc3)c(=O)c2c1
CPC013_MCF7_24H:BRD-K61217870-001-01-6:10	CC(=O)Nc1cccc(NC(=O)c2cccc(Cl)c2)c1
CPC012_MCF7_24H:BRD-K98991361-001-01-9:10	CC(=O)Nc1cccc(NC(=O)c2ccccc2Cl)c1
PBIOA018_MCF7_24H:A19	CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O
DEB001_MCF7_24H:BRD-K90020768-004-01-8:10	CC(=O)Nc1cccc(c1)c2csc(Nc3cc(C)ccn3)n2
REP.A020_MCF7_24H:B13	CC(=O)Nc1cccc2n(CC(O)=O)c(C)c(Sc3ccc(Cl)cc3)c12
CPC007_MCF7_24H:BRD-K60202068-001-05-2:10	CC(=O)Nc1ccccc1Nc2nc(NCCO)nc(n2)N3CCCC3
LJP005_MCF7_24H:K13	CC(=O)Nc1nc(C)c(s1)-c1ccc(Cl)c(c1)S(=O)(=O)NCCO
CPC019_MCF7_24H:BRD-K37549600-001-01-0:10	CC(=O)Nc1nc(nc(n1)c2ccccc2OC(=O)C)c3ccccc3
REP.A009_MCF7_24H:P01	CC(=O)Nc1nc2c(Oc3cc(ncn3)-c3ccc(cc3)C(F)(F)F)cccc2s1
REP.A013_MCF7_24H:M19	CC(=O)Nc1nnc(s1)S(N)(=O)=O
CPC007_MCF7_24H:BRD-K08857385-001-04-7:10	CC(=O)Nc1oc(nc1C#N)c2cccc3ccccc23
CPC009_MCF7_24H:BRD-K49477212-019-01-2:10	CC(=O)Nc1sc2CCNCc2c1-c1nc2ccccc2s1
CPC009_MCF7_24H:BRD-K14939371-019-01-9:10	CC(=O)Nc1sc2CN(CCc2c1-c1nc2ccccc2s1)C(C)=O
CPC009_MCF7_24H:BRD-K18724229-019-01-5:10	CC(=O)Nc1sc2CNCCCc2c1-c1nc2ccccc2s1
CPC008_MCF7_24H:BRD-K93623501-019-01-6:10	CC(=O)Nc1sc2CNCCc2c1-c1cc2ccccc2o1
CPC008_MCF7_24H:BRD-K30351863-019-01-2:10	CC(=O)Nc1sc2CNCc2c1-c1nc2ccccc2s1
CPC008_MCF7_24H:BRD-K29506255-019-01-0:10	CC(=O)Nc1sc2COCCc2c1-c1nc2ccccc2s1
CPC011_MCF7_24H:BRD-A84134924-004-07-5:10	CC(=O)OC1C(C[C@H]2C3CC[C@H]4C[C@H](OC(=O)C)C(CC4(C)[C@H]3CCC12C)[N+]5(C)CCCCC5)[N+]6(C)CCCCC6
CPC006_MCF7_24H:I17	CC(=O)OC1C(O)C2C(C)(C)CCC(O)C2(C)C2(O)C(=O)CC(C)(OC12C)C=C
CPC017_MCF7_24H:BRD-A23723433-001-01-2:10	CC(=O)OC1C2=C(C)C(CC(O)(C(OC(=O)c3ccccc3)C4C5(COC5CC(O)C4(C)C1=O)OC(=O)C)C2(C)C)OC(=O)C(O)C(NC(=O)c6ccccc6)c7ccccc7
CPC007_MCF7_24H:BRD-A74983348-001-05-5:10	CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC2(C)[C@]1(C)O
CPC015_MCF7_24H:BRD-A23226398-001-04-3:10	CC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C
CPD002_MCF7_24H:BRD-A80567352-003-01-6:10	CC(=O)OC1CN2CC[C@H]1CC2
CPC020_MCF7_24H:BRD-A16478930-001-02-8:10	CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
CPD002_MCF7_24H:BRD-K81855038-003-06-3:10	CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1
CPC015_MCF7_24H:BRD-A01643550-001-03-1:10	CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3[C@@H](O)C[C@]12C
REP.A016_MCF7_24H:G19	CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@]12C
CPC017_MCF7_24H:BRD-A54487287-001-03-9:10	CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3C(=O)C[C@]12C
CPC005_MCF7_24H:BRD-A65767837-001-03-6:10	CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]12C
CPC005_MCF7_24H:BRD-A38749782-001-03-3:10	CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C
CPD003_MCF7_24H:C04	CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
CPC017_MCF7_24H:BRD-K29173907-001-03-5:10	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C
CPC020_MCF7_24H:BRD-K86161929-001-08-3:10	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
CPD001_MCF7_24H:BRD-K01014769-001-01-4:10	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C
CPD001_MCF7_24H:BRD-A56470328-001-01-8:10	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)C3(F)[C@@H](O)C[C@]12C
CPC005_MCF7_24H:BRD-A30717181-001-03-5:10	CC(=O)OCC(=O)[C@@]1(O)[C@@H](CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)OC(=O)C
DPK.CP002_MCF7_24H:BRD-K96006502:10	CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C
REP.A010_MCF7_24H:P07	CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C
CPD002_MCF7_24H:BRD-K47036706-001-01-9:10	CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C
CPC015_MCF7_24H:BRD-A36010170-001-03-2:10	CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1CC1C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C
CPD003_MCF7_24H:D01	CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C
CPC015_MCF7_24H:BRD-A75402480-001-03-8:10	CC(=O)OCC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C
CPC017_MCF7_24H:BRD-K51751936-001-03-4:10	CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
CPD003_MCF7_24H:J03	CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@@H]3C(=O)C[C@]12C
CPC020_MCF7_24H:BRD-K57886322-001-14-1:10	CC(=O)OCC(=O)[C@]12OC(C)(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@@]31C
CPD003_MCF7_24H:E01	CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(C)=O
CPC018_MCF7_24H:BRD-A79314293-001-01-2:10	CC(=O)OCC1=C(N2C(SC1)[C@H](N)C2=O)C(O)=O
CPD002_MCF7_24H:BRD-K87116849-236-01-0:10	CC(=O)OCC1=C(N2[C@H](SC1)[C@@H](NC(=O)Cc1cccs1)C2=O)C(O)=O
CPD002_MCF7_24H:BRD-K65377893-001-05-8:10	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O
CPC014_MCF7_24H:BRD-K65331431-001-04-7:10	CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
PBIOA015_MCF7_24H:A07	CC(=O)OCCN1C(=O)c2c(C1=O)c3cc(ccc3nc2C)S(=O)(=O)N4CCOCC4
CPC018_MCF7_24H:BRD-K17693482-001-03-9:10	CC(=O)OCCNC(=O)c1cccnc1
CPC020_MCF7_24H:BRD-K82381502-003-19-9:10	CC(=O)OCC[N+](C)(C)C
CPC017_MCF7_24H:BRD-K40919711-001-02-4:10	CC(=O)OCOC(=O)CN(CC(=O)OCOC(=O)C)c1ccccc1OCCOc2ccccc2N(CC(=O)OCOC(=O)C)CC(=O)OCOC(=O)C
ASG003_MCF7_24H:I16	CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@@]11CO1
MUC.CP008_MCF7_24H:D13	CC(=O)ON=C1C(=O)N(Cc2cc(Cl)ccc2Cl)c2ccc(Cl)cc12
CPC018_MCF7_24H:BRD-A84189516-001-01-2:10	CC(=O)O[C@@H]1C2=C(C)[C@@H](O)C[C@@](O)([C@@H](OC(=O)c3ccccc3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C
CPC015_MCF7_24H:BRD-A28746609-001-05-7:10	CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1
PBIOA018_MCF7_24H:E19	CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1
CPD001_MCF7_24H:BRD-K86858124-001-01-2:10	CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@H]3[C@@]4(CO[C@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1
CPC005_MCF7_24H:BRD-A02713983-001-02-0:10	CC(=O)O[C@@H]1CC2C(C)(C)C(=O)CC[C@]2(C)C3CC[C@@]4(C)[C@@H](OC(=O)C=C4[C@]13C)c5ccoc5
CPC005_MCF7_24H:BRD-A52326238-001-02-3:10	CC(=O)O[C@@H]1CC2C(C)(C)C=CC(=O)[C@]2(C)C3CC[C@@]4(C)[C@@H](OC(=O)C5OC54[C@]13C)c6ccoc6
REP.A015_MCF7_24H:I13	CC(=O)O[C@@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@@H]3CC[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1
CPC015_MCF7_24H:BRD-A01593789-001-02-3:10	CC(=O)O[C@@]1(CCC2C3C=C(Cl)C4=CC(=O)CC[C@]4(C)C3CC[C@@]21C)C(=O)C
CPD003_MCF7_24H:P07	CC(=O)O[C@@]1(CC[C@@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@@H]3CC[C@]12C)C(C)=O
CPD003_MCF7_24H:H10	CC(=O)O[C@@]1(CC[C@@H]2[C@@H]3C=C(Cl)C4=CC(=O)C5CC5[C@]4(C)[C@@H]3CC[C@]12C)C(C)=O
CPD003_MCF7_24H:O14	CC(=O)O[C@@]1(CC[C@@H]2[C@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(C)=O
CPD003_MCF7_24H:F19	CC(=O)O[C@@]1(CC[C@@H]2[C@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(C)=O
